"airport_code","station_id","timestamp","temp_c","dewpoint_c","humidity_perc","precipitation_mm","snow_mm","wind_direction","wind_speed_kmh","wind_peakgust_kmh","pressure_hpa","sun_minutes","condition_code","date","time","hour","month_name","weekday","date_day","date_month","date_year","cw","day_part"
SEA,"72793",2010-12-16 03:00:00.000,5.0,2.2,82.0,0.5,,130,13.0,,1014.3,,,2010-12-16,03:00:00,"03:00",december,thursday,16.0,12.0,2010.0,50.0,night
SEA,"72793",2010-12-16 04:00:00.000,4.4,2.7,89.0,0.8,,150,13.0,,1015.1,,,2010-12-16,04:00:00,"04:00",december,thursday,16.0,12.0,2010.0,50.0,night
SEA,"72793",2010-12-16 05:00:00.000,3.9,2.3,89.0,0.3,,130,16.6,,1015.4,,,2010-12-16,05:00:00,"05:00",december,thursday,16.0,12.0,2010.0,50.0,night
SEA,"72793",2010-12-16 06:00:00.000,3.9,2.9,93.0,0.3,,150,11.2,,1015.6,,,2010-12-16,06:00:00,"06:00",december,thursday,16.0,12.0,2010.0,50.0,day
SEA,"72793",2010-12-16 07:00:00.000,3.9,2.9,93.0,0.3,,150,13.0,,1016.1,,,2010-12-16,07:00:00,"07:00",december,thursday,16.0,12.0,2010.0,50.0,day
SEA,"72793",2010-12-16 08:00:00.000,3.9,2.9,93.0,0.0,,140,11.2,,1016.3,,,2010-12-16,08:00:00,"08:00",december,thursday,16.0,12.0,2010.0,50.0,day
SEA,"72793",2010-12-16 09:00:00.000,3.9,2.9,93.0,0.0,,110,7.6,,1016.6,,,2010-12-16,09:00:00,"09:00",december,thursday,16.0,12.0,2010.0,50.0,day
SEA,"72793",2010-12-16 10:00:00.000,3.3,1.7,89.0,0.0,,110,7.6,,1016.7,,,2010-12-16,10:00:00,"10:00",december,thursday,16.0,12.0,2010.0,50.0,day
SEA,"72793",2010-12-16 11:00:00.000,2.8,1.6,92.0,0.0,,100,7.6,,1016.9,,,2010-12-16,11:00:00,"11:00",december,thursday,16.0,12.0,2010.0,50.0,day
SEA,"72793",2010-12-16 12:00:00.000,3.9,1.8,86.0,0.0,,110,9.4,,1016.7,,,2010-12-16,12:00:00,"12:00",december,thursday,16.0,12.0,2010.0,50.0,day
SEA,"72793",2010-12-16 13:00:00.000,3.9,2.3,89.0,,,110,11.2,,1016.9,,,2010-12-16,13:00:00,"13:00",december,thursday,16.0,12.0,2010.0,50.0,day
SEA,"72793",2010-12-16 14:00:00.000,3.9,3.3,96.0,0.3,,110,16.6,,1017.0,,,2010-12-16,14:00:00,"14:00",december,thursday,16.0,12.0,2010.0,50.0,day
SEA,"72793",2010-12-16 15:00:00.000,4.4,2.7,89.0,0.3,,100,13.0,,1016.8,,,2010-12-16,15:00:00,"15:00",december,thursday,16.0,12.0,2010.0,50.0,day
SEA,"72793",2010-12-16 16:00:00.000,5.0,2.2,82.0,,,90,13.0,,1016.6,,,2010-12-16,16:00:00,"16:00",december,thursday,16.0,12.0,2010.0,50.0,day
SEA,"72793",2010-12-16 17:00:00.000,5.0,1.7,79.0,0.0,,100,11.2,,1016.7,,,2010-12-16,17:00:00,"17:00",december,thursday,16.0,12.0,2010.0,50.0,day
SEA,"72793",2010-12-16 18:00:00.000,5.6,1.7,76.0,0.0,,110,13.0,,1016.9,,,2010-12-16,18:00:00,"18:00",december,thursday,16.0,12.0,2010.0,50.0,day
SEA,"72793",2010-12-16 19:00:00.000,6.7,1.0,67.0,0.0,,100,20.5,,1016.3,,,2010-12-16,19:00:00,"19:00",december,thursday,16.0,12.0,2010.0,50.0,evening
SEA,"72793",2010-12-16 20:00:00.000,7.8,1.6,65.0,0.0,,110,16.6,,1015.8,,,2010-12-16,20:00:00,"20:00",december,thursday,16.0,12.0,2010.0,50.0,evening
SEA,"72793",2010-12-16 21:00:00.000,8.3,1.7,63.0,0.0,,110,14.8,,1015.4,,,2010-12-16,21:00:00,"21:00",december,thursday,16.0,12.0,2010.0,50.0,evening
SEA,"72793",2010-12-16 22:00:00.000,8.3,1.0,60.0,0.0,,110,11.2,,1014.9,,,2010-12-16,22:00:00,"22:00",december,thursday,16.0,12.0,2010.0,50.0,evening
SEA,"72793",2010-12-16 23:00:00.000,8.3,0.5,58.0,0.0,,110,16.6,,1014.8,,,2010-12-16,23:00:00,"23:00",december,thursday,16.0,12.0,2010.0,50.0,evening
SEA,"72793",2010-12-17 00:00:00.000,7.2,-0.1,60.0,0.0,,110,11.2,,1014.7,,,2010-12-17,00:00:00,"00:00",december,friday,17.0,12.0,2010.0,50.0,night
SEA,"72793",2010-12-17 01:00:00.000,6.7,-0.5,60.0,0.0,,110,16.6,,1014.3,,,2010-12-17,01:00:00,"01:00",december,friday,17.0,12.0,2010.0,50.0,night
SEA,"72793",2010-12-17 02:00:00.000,6.1,-1.1,60.0,0.0,,120,16.6,,1014.3,,,2010-12-17,02:00:00,"02:00",december,friday,17.0,12.0,2010.0,50.0,night
SEA,"72793",2010-12-17 03:00:00.000,6.7,-2.2,53.0,0.0,,120,29.5,,1013.9,,,2010-12-17,03:00:00,"03:00",december,friday,17.0,12.0,2010.0,50.0,night
SEA,"72793",2010-12-17 04:00:00.000,6.7,-2.7,51.0,0.0,,120,33.5,,1013.8,,,2010-12-17,04:00:00,"04:00",december,friday,17.0,12.0,2010.0,50.0,night
SEA,"72793",2010-12-17 05:00:00.000,6.1,-2.8,53.0,0.0,,110,29.5,,1013.7,,,2010-12-17,05:00:00,"05:00",december,friday,17.0,12.0,2010.0,50.0,night
SEA,"72793",2010-12-17 06:00:00.000,6.1,-3.3,51.0,0.0,,110,22.3,,1013.7,,,2010-12-17,06:00:00,"06:00",december,friday,17.0,12.0,2010.0,50.0,day
SEA,"72793",2010-12-17 07:00:00.000,6.1,-3.8,49.0,0.0,,110,25.9,,1013.7,,,2010-12-17,07:00:00,"07:00",december,friday,17.0,12.0,2010.0,50.0,day
SEA,"72793",2010-12-17 08:00:00.000,6.1,-3.8,49.0,0.0,,110,25.9,,1013.4,,,2010-12-17,08:00:00,"08:00",december,friday,17.0,12.0,2010.0,50.0,day
SEA,"72793",2010-12-17 09:00:00.000,6.1,-3.8,49.0,0.0,,110,24.1,,1013.3,,,2010-12-17,09:00:00,"09:00",december,friday,17.0,12.0,2010.0,50.0,day
SEA,"72793",2010-12-17 10:00:00.000,6.1,-3.8,49.0,0.0,,120,25.9,,1013.1,,,2010-12-17,10:00:00,"10:00",december,friday,17.0,12.0,2010.0,50.0,day
SEA,"72793",2010-12-17 11:00:00.000,6.1,-3.8,49.0,0.0,,110,27.7,,1013.2,,,2010-12-17,11:00:00,"11:00",december,friday,17.0,12.0,2010.0,50.0,day
SEA,"72793",2010-12-17 12:00:00.000,5.6,-4.0,50.0,0.0,,110,24.1,,1013.2,,,2010-12-17,12:00:00,"12:00",december,friday,17.0,12.0,2010.0,50.0,day
SEA,"72793",2010-12-17 13:00:00.000,5.6,-4.0,50.0,0.0,,120,27.7,,1013.0,,,2010-12-17,13:00:00,"13:00",december,friday,17.0,12.0,2010.0,50.0,day
SEA,"72793",2010-12-17 14:00:00.000,5.0,-3.8,53.0,0.0,,120,24.1,,1012.8,,,2010-12-17,14:00:00,"14:00",december,friday,17.0,12.0,2010.0,50.0,day
SEA,"72793",2010-12-17 15:00:00.000,5.0,-3.8,53.0,0.0,,120,16.6,,1012.6,,,2010-12-17,15:00:00,"15:00",december,friday,17.0,12.0,2010.0,50.0,day
SEA,"72793",2010-12-17 16:00:00.000,5.0,-3.8,53.0,0.0,,120,16.6,,1012.5,,,2010-12-17,16:00:00,"16:00",december,friday,17.0,12.0,2010.0,50.0,day
SEA,"72793",2010-12-17 17:00:00.000,5.6,-4.3,49.0,0.0,,110,18.4,,1012.5,,,2010-12-17,17:00:00,"17:00",december,friday,17.0,12.0,2010.0,50.0,day
SEA,"72793",2010-12-17 18:00:00.000,6.7,-3.8,47.0,0.0,,120,14.8,,1012.3,,,2010-12-17,18:00:00,"18:00",december,friday,17.0,12.0,2010.0,50.0,day
SEA,"72793",2010-12-17 19:00:00.000,7.8,-4.0,43.0,0.0,,130,20.5,,1012.2,,,2010-12-17,19:00:00,"19:00",december,friday,17.0,12.0,2010.0,50.0,evening
SEA,"72793",2010-12-17 20:00:00.000,8.9,-4.0,40.0,0.0,,120,24.1,,1011.4,,,2010-12-17,20:00:00,"20:00",december,friday,17.0,12.0,2010.0,50.0,evening
SEA,"72793",2010-12-17 21:00:00.000,8.9,-4.0,40.0,0.0,,110,18.4,,1010.4,,,2010-12-17,21:00:00,"21:00",december,friday,17.0,12.0,2010.0,50.0,evening
SEA,"72793",2010-12-17 22:00:00.000,9.4,-3.9,39.0,0.0,,100,20.5,,1009.9,,,2010-12-17,22:00:00,"22:00",december,friday,17.0,12.0,2010.0,50.0,evening
SEA,"72793",2010-12-17 23:00:00.000,8.3,-3.9,42.0,0.0,,120,20.5,,1009.5,,,2010-12-17,23:00:00,"23:00",december,friday,17.0,12.0,2010.0,50.0,evening
SEA,"72793",2010-12-18 00:00:00.000,7.2,-4.0,45.0,0.0,,100,14.8,,1009.1,,,2010-12-18,00:00:00,"00:00",december,saturday,18.0,12.0,2010.0,50.0,night
SEA,"72793",2010-12-18 01:00:00.000,6.1,-4.4,47.0,0.0,,110,13.0,,1009.1,,,2010-12-18,01:00:00,"01:00",december,saturday,18.0,12.0,2010.0,50.0,night
SEA,"72793",2010-12-18 02:00:00.000,6.1,-5.0,45.0,0.0,,100,20.5,,1007.9,,,2010-12-18,02:00:00,"02:00",december,saturday,18.0,12.0,2010.0,50.0,night
SEA,"72793",2010-12-18 03:00:00.000,6.1,-5.0,45.0,0.0,,100,24.1,,1006.5,,,2010-12-18,03:00:00,"03:00",december,saturday,18.0,12.0,2010.0,50.0,night
SEA,"72793",2010-12-18 04:00:00.000,5.6,-5.1,46.0,0.0,,100,18.4,,1005.8,,,2010-12-18,04:00:00,"04:00",december,saturday,18.0,12.0,2010.0,50.0,night
SEA,"72793",2010-12-18 05:00:00.000,5.6,-5.7,44.0,0.0,,100,14.8,,1004.7,,,2010-12-18,05:00:00,"05:00",december,saturday,18.0,12.0,2010.0,50.0,night
SEA,"72793",2010-12-18 06:00:00.000,6.1,-6.2,41.0,0.0,,90,14.8,,1003.1,,,2010-12-18,06:00:00,"06:00",december,saturday,18.0,12.0,2010.0,50.0,day
SEA,"72793",2010-12-18 07:00:00.000,6.1,-6.2,41.0,0.0,,100,27.7,,1001.3,,,2010-12-18,07:00:00,"07:00",december,saturday,18.0,12.0,2010.0,50.0,day
SEA,"72793",2010-12-18 08:00:00.000,6.1,-6.2,41.0,0.0,,90,29.5,,999.8,,,2010-12-18,08:00:00,"08:00",december,saturday,18.0,12.0,2010.0,50.0,day
SEA,"72793",2010-12-18 09:00:00.000,6.1,-6.8,39.0,0.0,,110,40.7,,998.0,,,2010-12-18,09:00:00,"09:00",december,saturday,18.0,12.0,2010.0,50.0,day
SEA,"72793",2010-12-18 10:00:00.000,6.7,-7.3,36.0,0.0,,110,35.3,,996.5,,,2010-12-18,10:00:00,"10:00",december,saturday,18.0,12.0,2010.0,50.0,day
SEA,"72793",2010-12-18 11:00:00.000,6.7,-7.3,36.0,0.0,,100,46.4,,996.1,,,2010-12-18,11:00:00,"11:00",december,saturday,18.0,12.0,2010.0,50.0,day
SEA,"72793",2010-12-18 12:00:00.000,6.7,-7.3,36.0,0.0,,90,48.2,,995.2,,,2010-12-18,12:00:00,"12:00",december,saturday,18.0,12.0,2010.0,50.0,day
SEA,"72793",2010-12-18 13:00:00.000,6.7,-7.7,35.0,0.0,,100,46.4,,994.9,,,2010-12-18,13:00:00,"13:00",december,saturday,18.0,12.0,2010.0,50.0,day
SEA,"72793",2010-12-18 14:00:00.000,6.7,-7.3,36.0,0.0,,110,29.5,,995.5,,,2010-12-18,14:00:00,"14:00",december,saturday,18.0,12.0,2010.0,50.0,day
SEA,"72793",2010-12-18 15:00:00.000,5.6,-2.3,57.0,,,130,40.7,,996.7,,,2010-12-18,15:00:00,"15:00",december,saturday,18.0,12.0,2010.0,50.0,day
SEA,"72793",2010-12-18 16:00:00.000,4.4,-1.2,67.0,,,130,24.1,,997.9,,,2010-12-18,16:00:00,"16:00",december,saturday,18.0,12.0,2010.0,50.0,day
SEA,"72793",2010-12-18 17:00:00.000,4.4,-2.2,62.0,0.3,,120,31.7,,998.5,,,2010-12-18,17:00:00,"17:00",december,saturday,18.0,12.0,2010.0,50.0,day
SEA,"72793",2010-12-18 18:00:00.000,5.6,-2.7,55.0,,,110,20.5,,998.7,,,2010-12-18,18:00:00,"18:00",december,saturday,18.0,12.0,2010.0,50.0,day
SEA,"72793",2010-12-18 19:00:00.000,6.1,-3.3,51.0,0.0,,120,24.1,,999.1,,,2010-12-18,19:00:00,"19:00",december,saturday,18.0,12.0,2010.0,50.0,evening
SEA,"72793",2010-12-18 20:00:00.000,7.2,-3.4,47.0,0.0,,120,20.5,,999.5,,,2010-12-18,20:00:00,"20:00",december,saturday,18.0,12.0,2010.0,50.0,evening
SEA,"72793",2010-12-18 21:00:00.000,8.3,-0.7,53.0,0.0,,160,25.9,,999.7,,,2010-12-18,21:00:00,"21:00",december,saturday,18.0,12.0,2010.0,50.0,evening
SEA,"72793",2010-12-18 22:00:00.000,6.7,1.6,70.0,0.3,,180,31.7,,1000.9,,,2010-12-18,22:00:00,"22:00",december,saturday,18.0,12.0,2010.0,50.0,evening
SEA,"72793",2010-12-18 23:00:00.000,5.6,2.8,82.0,0.3,,190,31.7,,1002.3,,,2010-12-18,23:00:00,"23:00",december,saturday,18.0,12.0,2010.0,50.0,evening
SEA,"72793",2010-12-19 00:00:00.000,5.0,2.9,86.0,1.3,,140,18.4,,1002.9,,,2010-12-19,00:00:00,"00:00",december,sunday,19.0,12.0,2010.0,50.0,night
SEA,"72793",2010-12-19 01:00:00.000,5.0,2.2,82.0,0.0,,90,13.0,,1002.8,,,2010-12-19,01:00:00,"01:00",december,sunday,19.0,12.0,2010.0,50.0,night
SEA,"72793",2010-12-19 02:00:00.000,3.9,0.6,79.0,0.0,,100,14.8,,1002.7,,,2010-12-19,02:00:00,"02:00",december,sunday,19.0,12.0,2010.0,50.0,night
SEA,"72793",2010-12-19 03:00:00.000,2.8,-1.0,76.0,0.0,,110,13.0,,1002.5,,,2010-12-19,03:00:00,"03:00",december,sunday,19.0,12.0,2010.0,50.0,night
SEA,"72793",2010-12-19 04:00:00.000,3.3,-2.2,67.0,0.0,,100,18.4,,1002.4,,,2010-12-19,04:00:00,"04:00",december,sunday,19.0,12.0,2010.0,50.0,night
SEA,"72793",2010-12-19 05:00:00.000,3.3,-3.3,62.0,0.0,,110,16.6,,1002.0,,,2010-12-19,05:00:00,"05:00",december,sunday,19.0,12.0,2010.0,50.0,night
SEA,"72793",2010-12-19 06:00:00.000,3.3,-3.3,62.0,0.0,,110,18.4,,1001.7,,,2010-12-19,06:00:00,"06:00",december,sunday,19.0,12.0,2010.0,50.0,day
SEA,"72793",2010-12-19 07:00:00.000,3.9,-3.9,57.0,0.0,,110,22.3,,1001.5,,,2010-12-19,07:00:00,"07:00",december,sunday,19.0,12.0,2010.0,50.0,day
SEA,"72793",2010-12-19 08:00:00.000,4.4,-3.9,55.0,,,100,24.1,,1001.0,,,2010-12-19,08:00:00,"08:00",december,sunday,19.0,12.0,2010.0,50.0,day
SEA,"72793",2010-12-19 09:00:00.000,4.4,-3.4,57.0,,,110,14.8,,1000.9,,,2010-12-19,09:00:00,"09:00",december,sunday,19.0,12.0,2010.0,50.0,day
SEA,"72793",2010-12-19 10:00:00.000,3.3,0.0,79.0,1.0,,140,13.0,,1002.1,,,2010-12-19,10:00:00,"10:00",december,sunday,19.0,12.0,2010.0,50.0,day
SEA,"72793",2010-12-19 11:00:00.000,2.8,0.0,82.0,0.3,,110,22.3,,1001.9,,,2010-12-19,11:00:00,"11:00",december,sunday,19.0,12.0,2010.0,50.0,day
SEA,"72793",2010-12-19 12:00:00.000,2.2,-0.1,85.0,,,120,13.0,,1001.9,,,2010-12-19,12:00:00,"12:00",december,sunday,19.0,12.0,2010.0,50.0,day
SEA,"72793",2010-12-19 13:00:00.000,2.8,0.0,82.0,0.0,,110,14.8,,1001.3,,,2010-12-19,13:00:00,"13:00",december,sunday,19.0,12.0,2010.0,50.0,day
SEA,"72793",2010-12-19 14:00:00.000,2.8,-1.0,76.0,0.0,,110,16.6,,1001.2,,,2010-12-19,14:00:00,"14:00",december,sunday,19.0,12.0,2010.0,50.0,day
SEA,"72793",2010-12-19 15:00:00.000,2.8,-2.1,70.0,0.0,,100,18.4,,1000.9,,,2010-12-19,15:00:00,"15:00",december,sunday,19.0,12.0,2010.0,50.0,day
SEA,"72793",2010-12-19 16:00:00.000,2.8,-2.7,67.0,0.0,,90,16.6,,1000.1,,,2010-12-19,16:00:00,"16:00",december,sunday,19.0,12.0,2010.0,50.0,day
SEA,"72793",2010-12-19 17:00:00.000,3.3,-3.3,62.0,0.0,,100,18.4,,999.5,,,2010-12-19,17:00:00,"17:00",december,sunday,19.0,12.0,2010.0,50.0,day
SEA,"72793",2010-12-19 18:00:00.000,5.0,-3.3,55.0,0.0,,90,16.6,,998.7,,,2010-12-19,18:00:00,"18:00",december,sunday,19.0,12.0,2010.0,50.0,day
SEA,"72793",2010-12-19 19:00:00.000,6.1,-3.3,51.0,0.0,,100,16.6,,998.0,,,2010-12-19,19:00:00,"19:00",december,sunday,19.0,12.0,2010.0,50.0,evening
SEA,"72793",2010-12-19 20:00:00.000,7.2,-4.0,45.0,0.0,,90,18.4,,996.4,,,2010-12-19,20:00:00,"20:00",december,sunday,19.0,12.0,2010.0,50.0,evening
SEA,"72793",2010-12-19 21:00:00.000,7.8,-4.0,43.0,0.0,,90,18.4,,994.5,,,2010-12-19,21:00:00,"21:00",december,sunday,19.0,12.0,2010.0,50.0,evening
SEA,"72793",2010-12-19 22:00:00.000,7.2,-4.9,42.0,0.0,,90,27.7,,992.8,,,2010-12-19,22:00:00,"22:00",december,sunday,19.0,12.0,2010.0,50.0,evening
SEA,"72793",2010-12-19 23:00:00.000,6.7,-5.0,43.0,0.0,,100,13.0,,992.9,,,2010-12-19,23:00:00,"23:00",december,sunday,19.0,12.0,2010.0,50.0,evening
SEA,"72793",2010-12-20 00:00:00.000,5.6,-5.1,46.0,0.0,,80,16.6,,993.2,,,2010-12-20,00:00:00,"00:00",december,monday,20.0,12.0,2010.0,51.0,night
SEA,"72793",2010-12-20 01:00:00.000,5.0,-4.3,51.0,0.0,,80,16.6,,992.4,,,2010-12-20,01:00:00,"01:00",december,monday,20.0,12.0,2010.0,51.0,night
SEA,"72793",2010-12-20 02:00:00.000,5.0,-4.3,51.0,0.0,,80,11.2,,992.0,,,2010-12-20,02:00:00,"02:00",december,monday,20.0,12.0,2010.0,51.0,night
SEA,"72793",2010-12-20 03:00:00.000,5.0,-4.3,51.0,0.0,,80,7.6,,991.8,,,2010-12-20,03:00:00,"03:00",december,monday,20.0,12.0,2010.0,51.0,night
SEA,"72793",2010-12-20 04:00:00.000,5.0,-3.8,53.0,0.0,,130,11.2,,992.5,,,2010-12-20,04:00:00,"04:00",december,monday,20.0,12.0,2010.0,51.0,night
SEA,"72793",2010-12-20 05:00:00.000,4.0,0.0,75.0,,,180,22.3,,,,,2010-12-20,05:00:00,"05:00",december,monday,20.0,12.0,2010.0,51.0,night
SEA,"72793",2010-12-20 06:00:00.000,2.2,0.6,89.0,1.5,,130,14.8,,994.7,,,2010-12-20,06:00:00,"06:00",december,monday,20.0,12.0,2010.0,51.0,day
SEA,"72793",2010-12-20 07:00:00.000,2.8,1.2,89.0,0.8,,70,7.6,,994.7,,,2010-12-20,07:00:00,"07:00",december,monday,20.0,12.0,2010.0,51.0,day
SEA,"72793",2010-12-20 08:00:00.000,2.2,1.6,96.0,,,,0.0,,994.9,,,2010-12-20,08:00:00,"08:00",december,monday,20.0,12.0,2010.0,51.0,day
SEA,"72793",2010-12-20 09:00:00.000,3.3,0.5,82.0,,,80,9.4,,994.6,,,2010-12-20,09:00:00,"09:00",december,monday,20.0,12.0,2010.0,51.0,day
SEA,"72793",2010-12-20 10:00:00.000,3.9,0.1,76.0,0.0,,100,11.2,,994.7,,,2010-12-20,10:00:00,"10:00",december,monday,20.0,12.0,2010.0,51.0,day
SEA,"72793",2010-12-20 11:00:00.000,3.9,-0.7,72.0,0.0,,110,14.8,,994.8,,,2010-12-20,11:00:00,"11:00",december,monday,20.0,12.0,2010.0,51.0,day
SEA,"72793",2010-12-20 12:00:00.000,3.9,-1.7,67.0,0.0,,100,11.2,,994.8,,,2010-12-20,12:00:00,"12:00",december,monday,20.0,12.0,2010.0,51.0,day
SEA,"72793",2010-12-20 13:00:00.000,4.4,-2.2,62.0,0.0,,110,13.0,,994.8,,,2010-12-20,13:00:00,"13:00",december,monday,20.0,12.0,2010.0,51.0,day
SEA,"72793",2010-12-20 14:00:00.000,4.4,-2.7,60.0,,,110,20.5,,995.3,,,2010-12-20,14:00:00,"14:00",december,monday,20.0,12.0,2010.0,51.0,day
SEA,"72793",2010-12-20 15:00:00.000,4.4,-1.6,65.0,0.0,,120,20.5,,995.4,,,2010-12-20,15:00:00,"15:00",december,monday,20.0,12.0,2010.0,51.0,day
SEA,"72793",2010-12-20 16:00:00.000,5.0,-1.7,62.0,,,100,14.8,,995.9,,,2010-12-20,16:00:00,"16:00",december,monday,20.0,12.0,2010.0,51.0,day
SEA,"72793",2010-12-20 17:00:00.000,4.4,-0.6,70.0,0.3,,90,18.4,,996.3,,,2010-12-20,17:00:00,"17:00",december,monday,20.0,12.0,2010.0,51.0,day
SEA,"72793",2010-12-20 18:00:00.000,5.6,-0.7,64.0,0.0,,110,16.6,,997.0,,,2010-12-20,18:00:00,"18:00",december,monday,20.0,12.0,2010.0,51.0,day
SEA,"72793",2010-12-20 19:00:00.000,6.1,-1.1,60.0,,,140,13.0,,997.5,,,2010-12-20,19:00:00,"19:00",december,monday,20.0,12.0,2010.0,51.0,evening
SEA,"72793",2010-12-20 20:00:00.000,6.1,0.0,65.0,,,120,14.8,,997.8,,,2010-12-20,20:00:00,"20:00",december,monday,20.0,12.0,2010.0,51.0,evening
SEA,"72793",2010-12-20 21:00:00.000,5.0,0.6,73.0,0.3,,100,20.5,,997.8,,,2010-12-20,21:00:00,"21:00",december,monday,20.0,12.0,2010.0,51.0,evening
SEA,"72793",2010-12-20 22:00:00.000,6.1,0.0,65.0,0.0,,100,16.6,,997.8,,,2010-12-20,22:00:00,"22:00",december,monday,20.0,12.0,2010.0,51.0,evening
SEA,"72793",2010-12-20 23:00:00.000,5.6,0.0,67.0,0.3,,120,14.8,,998.5,,,2010-12-20,23:00:00,"23:00",december,monday,20.0,12.0,2010.0,51.0,evening
SEA,"72793",2010-12-21 00:00:00.000,6.1,-0.6,62.0,,,100,20.5,,998.8,,,2010-12-21,00:00:00,"00:00",december,tuesday,21.0,12.0,2010.0,51.0,night
SEA,"72793",2010-12-21 01:00:00.000,5.6,-1.1,62.0,0.0,,120,22.3,,998.8,,,2010-12-21,01:00:00,"01:00",december,tuesday,21.0,12.0,2010.0,51.0,night
SEA,"72793",2010-12-21 02:00:00.000,6.1,-1.8,57.0,0.0,,130,18.4,,999.3,,,2010-12-21,02:00:00,"02:00",december,tuesday,21.0,12.0,2010.0,51.0,night
SEA,"72793",2010-12-21 03:00:00.000,5.6,-1.8,59.0,0.0,,110,20.5,,1000.1,,,2010-12-21,03:00:00,"03:00",december,tuesday,21.0,12.0,2010.0,51.0,night
SEA,"72793",2010-12-21 04:00:00.000,5.0,-1.7,62.0,0.0,,120,14.8,,1000.6,,,2010-12-21,04:00:00,"04:00",december,tuesday,21.0,12.0,2010.0,51.0,night
SEA,"72793",2010-12-21 05:00:00.000,5.0,-2.1,60.0,0.0,,110,14.8,,1001.1,,,2010-12-21,05:00:00,"05:00",december,tuesday,21.0,12.0,2010.0,51.0,night
SEA,"72793",2010-12-21 06:00:00.000,5.6,-2.7,55.0,0.0,,110,20.5,,1001.7,,,2010-12-21,06:00:00,"06:00",december,tuesday,21.0,12.0,2010.0,51.0,day
SEA,"72793",2010-12-21 07:00:00.000,6.1,-2.3,55.0,,,110,13.0,,1002.3,,,2010-12-21,07:00:00,"07:00",december,tuesday,21.0,12.0,2010.0,51.0,day
SEA,"72793",2010-12-21 08:00:00.000,6.1,-2.3,55.0,0.0,,110,18.4,,1002.4,,,2010-12-21,08:00:00,"08:00",december,tuesday,21.0,12.0,2010.0,51.0,day
SEA,"72793",2010-12-21 09:00:00.000,6.1,-1.8,57.0,,,130,14.8,,1003.0,,,2010-12-21,09:00:00,"09:00",december,tuesday,21.0,12.0,2010.0,51.0,day
SEA,"72793",2010-12-21 10:00:00.000,6.1,0.0,65.0,0.3,,120,11.2,,1003.7,,,2010-12-21,10:00:00,"10:00",december,tuesday,21.0,12.0,2010.0,51.0,day
SEA,"72793",2010-12-21 11:00:00.000,6.1,0.0,65.0,,,120,13.0,,1004.5,,,2010-12-21,11:00:00,"11:00",december,tuesday,21.0,12.0,2010.0,51.0,day
SEA,"72793",2010-12-21 12:00:00.000,6.1,0.0,65.0,,,100,11.2,,1004.5,,,2010-12-21,12:00:00,"12:00",december,tuesday,21.0,12.0,2010.0,51.0,day
SEA,"72793",2010-12-21 13:00:00.000,6.1,0.6,68.0,0.0,,130,11.2,,1004.9,,,2010-12-21,13:00:00,"13:00",december,tuesday,21.0,12.0,2010.0,51.0,day
SEA,"72793",2010-12-21 14:00:00.000,6.7,-0.1,62.0,,,100,11.2,,1005.1,,,2010-12-21,14:00:00,"14:00",december,tuesday,21.0,12.0,2010.0,51.0,day
SEA,"72793",2010-12-21 15:00:00.000,6.7,-0.5,60.0,0.0,,100,18.4,,1005.2,,,2010-12-21,15:00:00,"15:00",december,tuesday,21.0,12.0,2010.0,51.0,day
SEA,"72793",2010-12-21 16:00:00.000,6.7,-1.0,58.0,0.0,,100,18.4,,1005.3,,,2010-12-21,16:00:00,"16:00",december,tuesday,21.0,12.0,2010.0,51.0,day
SEA,"72793",2010-12-21 17:00:00.000,7.2,-1.0,56.0,0.0,,100,22.3,,1005.3,,,2010-12-21,17:00:00,"17:00",december,tuesday,21.0,12.0,2010.0,51.0,day
SEA,"72793",2010-12-21 18:00:00.000,8.3,-1.0,52.0,0.0,,110,27.7,,1005.3,,,2010-12-21,18:00:00,"18:00",december,tuesday,21.0,12.0,2010.0,51.0,day
SEA,"72793",2010-12-21 19:00:00.000,9.4,-0.5,50.0,0.0,,110,22.3,,1005.3,,,2010-12-21,19:00:00,"19:00",december,tuesday,21.0,12.0,2010.0,51.0,evening
SEA,"72793",2010-12-21 20:00:00.000,10.0,-1.1,46.0,0.0,,170,18.4,,1005.6,,,2010-12-21,20:00:00,"20:00",december,tuesday,21.0,12.0,2010.0,51.0,evening
SEA,"72793",2010-12-21 21:00:00.000,10.0,-0.5,48.0,0.0,,110,13.0,,1005.5,,,2010-12-21,21:00:00,"21:00",december,tuesday,21.0,12.0,2010.0,51.0,evening
SEA,"72793",2010-12-21 22:00:00.000,10.0,-1.1,46.0,0.0,,110,20.5,,1004.9,,,2010-12-21,22:00:00,"22:00",december,tuesday,21.0,12.0,2010.0,51.0,evening
SEA,"72793",2010-12-21 23:00:00.000,10.0,-1.1,46.0,0.0,,120,20.5,,1004.6,,,2010-12-21,23:00:00,"23:00",december,tuesday,21.0,12.0,2010.0,51.0,evening
SEA,"72793",2010-12-22 00:00:00.000,10.0,-1.1,46.0,0.0,,120,20.5,,1004.9,,,2010-12-22,00:00:00,"00:00",december,wednesday,22.0,12.0,2010.0,51.0,night
SEA,"72793",2010-12-22 01:00:00.000,9.4,-0.5,50.0,,,130,18.4,,1005.8,,,2010-12-22,01:00:00,"01:00",december,wednesday,22.0,12.0,2010.0,51.0,night
